countryName,countryCode,regionCode,maxLength,maxLWH,method,minWeight,maxWeight,rate
BRAZIL,BR,4,105,200,Parcel Post Airmail,17000,18000,40600
BRAZIL,BR,4,105,200,Parcel Post Airmail,18000,19000,42200
BRAZIL,BR,4,105,200,Parcel Post Airmail,19000,20000,43800
BRAZIL,BR,4,105,200,Parcel Post Airmail,20000,21000,45400
BRAZIL,BR,4,105,200,Parcel Post Airmail,21000,22000,47000
BRAZIL,BR,4,105,200,Parcel Post Airmail,22000,23000,48600
BRAZIL,BR,4,105,200,Parcel Post Airmail,23000,24000,50200
BRAZIL,BR,4,105,200,Parcel Post Airmail,24000,25000,51800
BRAZIL,BR,4,105,200,Parcel Post Airmail,25000,26000,53400
BRAZIL,BR,4,105,200,Parcel Post Airmail,26000,27000,55000
BRAZIL,BR,4,105,200,Parcel Post Airmail,27000,28000,56600
BRAZIL,BR,4,105,200,Parcel Post Airmail,28000,29000,58200
BRAZIL,BR,4,105,200,Parcel Post Airmail,29000,30000,59800
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,0,500,2500
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,500,1000,3350
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,1000,1500,4200
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,1500,2000,5050
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,2000,2500,5900
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,2500,3000,6750
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,3000,3500,7600
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,3500,4000,8450
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,4000,4500,9300
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,4500,5000,10150
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,5000,5500,10900
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,5500,6000,11650
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,6000,6500,12400
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,6500,7000,13150
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,7000,7500,13900
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,7500,8000,14650
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,8000,8500,15400
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,8500,9000,16150
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,9000,9500,16900
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,9500,10000,17650
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,10000,11000,18600
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,11000,12000,19550
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,12000,13000,20500
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,13000,14000,21450
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,14000,15000,22400
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,15000,16000,23350
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,16000,17000,24300
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,17000,18000,25250
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,18000,19000,26200
BRITISH VIRGIN ISLANDS,VG,3,105,200,Parcel Post Airmail,19000,20000,27150
BRUNEI,BN,2,150,300,Parcel Post Airmail,0,500,2100
BRUNEI,BN,2,150,300,Parcel Post Airmail,500,1000,2700
BRUNEI,BN,2,150,300,Parcel Post Airmail,1000,1500,3300
BRUNEI,BN,2,150,300,Parcel Post Airmail,1500,2000,3900
BRUNEI,BN,2,150,300,Parcel Post Airmail,2000,2500,4500
BRUNEI,BN,2,150,300,Parcel Post Airmail,2500,3000,5100
BRUNEI,BN,2,150,300,Parcel Post Airmail,3000,3500,5700
BRUNEI,BN,2,150,300,Parcel Post Airmail,3500,4000,6300
BRUNEI,BN,2,150,300,Parcel Post Airmail,4000,4500,6900
BRUNEI,BN,2,150,300,Parcel Post Airmail,4500,5000,7500
BRUNEI,BN,2,150,300,Parcel Post Airmail,5000,5500,8000
BRUNEI,BN,2,150,300,Parcel Post Airmail,5500,6000,8500
BRUNEI,BN,2,150,300,Parcel Post Airmail,6000,6500,9000
BRUNEI,BN,2,150,300,Parcel Post Airmail,6500,7000,9500
BRUNEI,BN,2,150,300,Parcel Post Airmail,7000,7500,10000
BRUNEI,BN,2,150,300,Parcel Post Airmail,7500,8000,10500
BRUNEI,BN,2,150,300,Parcel Post Airmail,8000,8500,11000
BRUNEI,BN,2,150,300,Parcel Post Airmail,8500,9000,11500
BRUNEI,BN,2,150,300,Parcel Post Airmail,9000,9500,12000
BRUNEI,BN,2,150,300,Parcel Post Airmail,9500,10000,12500
BRUNEI,BN,2,150,300,Parcel Post Airmail,10000,11000,13200
BRUNEI,BN,2,150,300,Parcel Post Airmail,11000,12000,13900
BRUNEI,BN,2,150,300,Parcel Post Airmail,12000,13000,14600
BRUNEI,BN,2,150,300,Parcel Post Airmail,13000,14000,15300
BRUNEI,BN,2,150,300,Parcel Post Airmail,14000,15000,16000
BRUNEI,BN,2,150,300,Parcel Post Airmail,15000,16000,16700
BRUNEI,BN,2,150,300,Parcel Post Airmail,16000,17000,17400
BRUNEI,BN,2,150,300,Parcel Post Airmail,17000,18000,18100
BRUNEI,BN,2,150,300,Parcel Post Airmail,18000,19000,18800
BRUNEI,BN,2,150,300,Parcel Post Airmail,19000,20000,19500
BRUNEI,BN,2,150,300,Parcel Post Airmail,20000,21000,20200
BRUNEI,BN,2,150,300,Parcel Post Airmail,21000,22000,20900
BRUNEI,BN,2,150,300,Parcel Post Airmail,22000,23000,21600
BRUNEI,BN,2,150,300,Parcel Post Airmail,23000,24000,22300
BRUNEI,BN,2,150,300,Parcel Post Airmail,24000,25000,23000
BRUNEI,BN,2,150,300,Parcel Post Airmail,25000,26000,23700
BRUNEI,BN,2,150,300,Parcel Post Airmail,26000,27000,24400
BRUNEI,BN,2,150,300,Parcel Post Airmail,27000,28000,25100
BRUNEI,BN,2,150,300,Parcel Post Airmail,28000,29000,25800
BRUNEI,BN,2,150,300,Parcel Post Airmail,29000,30000,26500
BULGARIA,BG,3,150,300,Parcel Post Airmail,0,500,2500
BULGARIA,BG,3,150,300,Parcel Post Airmail,500,1000,3350
BULGARIA,BG,3,150,300,Parcel Post Airmail,1000,1500,4200
BULGARIA,BG,3,150,300,Parcel Post Airmail,1500,2000,5050
BULGARIA,BG,3,150,300,Parcel Post Airmail,2000,2500,5900
BULGARIA,BG,3,150,300,Parcel Post Airmail,2500,3000,6750
BULGARIA,BG,3,150,300,Parcel Post Airmail,3000,3500,7600
BULGARIA,BG,3,150,300,Parcel Post Airmail,3500,4000,8450
BULGARIA,BG,3,150,300,Parcel Post Airmail,4000,4500,9300
BULGARIA,BG,3,150,300,Parcel Post Airmail,4500,5000,10150
BULGARIA,BG,3,150,300,Parcel Post Airmail,5000,5500,10900
BULGARIA,BG,3,150,300,Parcel Post Airmail,5500,6000,11650
BULGARIA,BG,3,150,300,Parcel Post Airmail,6000,6500,12400
BULGARIA,BG,3,150,300,Parcel Post Airmail,6500,7000,13150
BULGARIA,BG,3,150,300,Parcel Post Airmail,7000,7500,13900
BULGARIA,BG,3,150,300,Parcel Post Airmail,7500,8000,14650
BULGARIA,BG,3,150,300,Parcel Post Airmail,8000,8500,15400
BULGARIA,BG,3,150,300,Parcel Post Airmail,8500,9000,16150
BULGARIA,BG,3,150,300,Parcel Post Airmail,9000,9500,16900
BULGARIA,BG,3,150,300,Parcel Post Airmail,9500,10000,17650
BULGARIA,BG,3,150,300,Parcel Post Airmail,10000,11000,18600
BULGARIA,BG,3,150,300,Parcel Post Airmail,11000,12000,19550
BULGARIA,BG,3,150,300,Parcel Post Airmail,12000,13000,20500
BULGARIA,BG,3,150,300,Parcel Post Airmail,13000,14000,21450
BULGARIA,BG,3,150,300,Parcel Post Airmail,14000,15000,22400
BULGARIA,BG,3,150,300,Parcel Post Airmail,15000,16000,23350
BULGARIA,BG,3,150,300,Parcel Post Airmail,16000,17000,24300
BULGARIA,BG,3,150,300,Parcel Post Airmail,17000,18000,25250
BULGARIA,BG,3,150,300,Parcel Post Airmail,18000,19000,26200
BULGARIA,BG,3,150,300,Parcel Post Airmail,19000,20000,27150
BULGARIA,BG,3,150,300,Parcel Post Airmail,20000,21000,28100
BULGARIA,BG,3,150,300,Parcel Post Airmail,21000,22000,29050
BULGARIA,BG,3,150,300,Parcel Post Airmail,22000,23000,30000
BULGARIA,BG,3,150,300,Parcel Post Airmail,23000,24000,30950
BULGARIA,BG,3,150,300,Parcel Post Airmail,24000,25000,31900
BULGARIA,BG,3,150,300,Parcel Post Airmail,25000,26000,32850
BULGARIA,BG,3,150,300,Parcel Post Airmail,26000,27000,33800
BULGARIA,BG,3,150,300,Parcel Post Airmail,27000,28000,34750
BULGARIA,BG,3,150,300,Parcel Post Airmail,28000,29000,35700
BULGARIA,BG,3,150,300,Parcel Post Airmail,29000,30000,36650
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,0,500,3200
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,500,1000,4600
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,1000,1500,6000
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,1500,2000,7400
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,2000,2500,8800
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,2500,3000,10200
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,3000,3500,11600
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,3500,4000,13000
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,4000,4500,14400
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,4500,5000,15800
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,5000,5500,17000
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,5500,6000,18200
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,6000,6500,19400
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,6500,7000,20600
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,7000,7500,21800
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,7500,8000,23000
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,8000,8500,24200
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,8500,9000,25400
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,9000,9500,26600
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,9500,10000,27800
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,10000,11000,29400
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,11000,12000,31000
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,12000,13000,32600
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,13000,14000,34200
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,14000,15000,35800
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,15000,16000,37400
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,16000,17000,39000
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,17000,18000,40600
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,18000,19000,42200
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,19000,20000,43800
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,20000,21000,45400
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,21000,22000,47000
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,22000,23000,48600
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,23000,24000,50200
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,24000,25000,51800
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,25000,26000,53400
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,26000,27000,55000
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,27000,28000,56600
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,28000,29000,58200
BURKINA FASO,BF,4,150,300,Parcel Post Airmail,29000,30000,59800
BURUNDI,BI,4,150,300,Parcel Post Airmail,0,500,3200
BURUNDI,BI,4,150,300,Parcel Post Airmail,500,1000,4600
BURUNDI,BI,4,150,300,Parcel Post Airmail,1000,1500,6000
BURUNDI,BI,4,150,300,Parcel Post Airmail,1500,2000,7400
BURUNDI,BI,4,150,300,Parcel Post Airmail,2000,2500,8800
BURUNDI,BI,4,150,300,Parcel Post Airmail,2500,3000,10200
BURUNDI,BI,4,150,300,Parcel Post Airmail,3000,3500,11600
BURUNDI,BI,4,150,300,Parcel Post Airmail,3500,4000,13000
BURUNDI,BI,4,150,300,Parcel Post Airmail,4000,4500,14400
BURUNDI,BI,4,150,300,Parcel Post Airmail,4500,5000,15800
BURUNDI,BI,4,150,300,Parcel Post Airmail,5000,5500,17000
BURUNDI,BI,4,150,300,Parcel Post Airmail,5500,6000,18200
BURUNDI,BI,4,150,300,Parcel Post Airmail,6000,6500,19400
BURUNDI,BI,4,150,300,Parcel Post Airmail,6500,7000,20600
BURUNDI,BI,4,150,300,Parcel Post Airmail,7000,7500,21800
BURUNDI,BI,4,150,300,Parcel Post Airmail,7500,8000,23000
BURUNDI,BI,4,150,300,Parcel Post Airmail,8000,8500,24200
BURUNDI,BI,4,150,300,Parcel Post Airmail,8500,9000,25400
BURUNDI,BI,4,150,300,Parcel Post Airmail,9000,9500,26600
BURUNDI,BI,4,150,300,Parcel Post Airmail,9500,10000,27800
BURUNDI,BI,4,150,300,Parcel Post Airmail,10000,11000,29400
BURUNDI,BI,4,150,300,Parcel Post Airmail,11000,12000,31000
BURUNDI,BI,4,150,300,Parcel Post Airmail,12000,13000,32600
BURUNDI,BI,4,150,300,Parcel Post Airmail,13000,14000,34200
BURUNDI,BI,4,150,300,Parcel Post Airmail,14000,15000,35800
BURUNDI,BI,4,150,300,Parcel Post Airmail,15000,16000,37400
BURUNDI,BI,4,150,300,Parcel Post Airmail,16000,17000,39000
BURUNDI,BI,4,150,300,Parcel Post Airmail,17000,18000,40600
BURUNDI,BI,4,150,300,Parcel Post Airmail,18000,19000,42200
BURUNDI,BI,4,150,300,Parcel Post Airmail,19000,20000,43800
BURUNDI,BI,4,150,300,Parcel Post Airmail,20000,21000,45400
BURUNDI,BI,4,150,300,Parcel Post Airmail,21000,22000,47000
BURUNDI,BI,4,150,300,Parcel Post Airmail,22000,23000,48600
BURUNDI,BI,4,150,300,Parcel Post Airmail,23000,24000,50200
BURUNDI,BI,4,150,300,Parcel Post Airmail,24000,25000,51800
BURUNDI,BI,4,150,300,Parcel Post Airmail,25000,26000,53400
BURUNDI,BI,4,150,300,Parcel Post Airmail,26000,27000,55000
BURUNDI,BI,4,150,300,Parcel Post Airmail,27000,28000,56600
BURUNDI,BI,4,150,300,Parcel Post Airmail,28000,29000,58200
BURUNDI,BI,4,150,300,Parcel Post Airmail,29000,30000,59800
CAMBODIA,KH,2,150,300,Parcel Post Airmail,0,500,2100
CAMBODIA,KH,2,150,300,Parcel Post Airmail,500,1000,2700
CAMBODIA,KH,2,150,300,Parcel Post Airmail,1000,1500,3300
CAMBODIA,KH,2,150,300,Parcel Post Airmail,1500,2000,3900
CAMBODIA,KH,2,150,300,Parcel Post Airmail,2000,2500,4500
CAMBODIA,KH,2,150,300,Parcel Post Airmail,2500,3000,5100
CAMBODIA,KH,2,150,300,Parcel Post Airmail,3000,3500,5700
CAMBODIA,KH,2,150,300,Parcel Post Airmail,3500,4000,6300
CAMBODIA,KH,2,150,300,Parcel Post Airmail,4000,4500,6900
CAMBODIA,KH,2,150,300,Parcel Post Airmail,4500,5000,7500
CAMBODIA,KH,2,150,300,Parcel Post Airmail,5000,5500,8000
CAMBODIA,KH,2,150,300,Parcel Post Airmail,5500,6000,8500
CAMBODIA,KH,2,150,300,Parcel Post Airmail,6000,6500,9000
CAMBODIA,KH,2,150,300,Parcel Post Airmail,6500,7000,9500
CAMBODIA,KH,2,150,300,Parcel Post Airmail,7000,7500,10000
CAMBODIA,KH,2,150,300,Parcel Post Airmail,7500,8000,10500
CAMBODIA,KH,2,150,300,Parcel Post Airmail,8000,8500,11000
CAMBODIA,KH,2,150,300,Parcel Post Airmail,8500,9000,11500
CAMBODIA,KH,2,150,300,Parcel Post Airmail,9000,9500,12000
CAMBODIA,KH,2,150,300,Parcel Post Airmail,9500,10000,12500
CAMBODIA,KH,2,150,300,Parcel Post Airmail,10000,11000,13200
CAMBODIA,KH,2,150,300,Parcel Post Airmail,11000,12000,13900
CAMBODIA,KH,2,150,300,Parcel Post Airmail,12000,13000,14600
CAMBODIA,KH,2,150,300,Parcel Post Airmail,13000,14000,15300
CAMBODIA,KH,2,150,300,Parcel Post Airmail,14000,15000,16000
CAMBODIA,KH,2,150,300,Parcel Post Airmail,15000,16000,16700
CAMBODIA,KH,2,150,300,Parcel Post Airmail,16000,17000,17400
CAMBODIA,KH,2,150,300,Parcel Post Airmail,17000,18000,18100
CAMBODIA,KH,2,150,300,Parcel Post Airmail,18000,19000,18800
CAMBODIA,KH,2,150,300,Parcel Post Airmail,19000,20000,19500
CAMBODIA,KH,2,150,300,Parcel Post Airmail,20000,21000,20200
CAMBODIA,KH,2,150,300,Parcel Post Airmail,21000,22000,20900
CAMBODIA,KH,2,150,300,Parcel Post Airmail,22000,23000,21600
CAMBODIA,KH,2,150,300,Parcel Post Airmail,23000,24000,22300
CAMBODIA,KH,2,150,300,Parcel Post Airmail,24000,25000,23000
CAMBODIA,KH,2,150,300,Parcel Post Airmail,25000,26000,23700
CAMBODIA,KH,2,150,300,Parcel Post Airmail,26000,27000,24400
CAMBODIA,KH,2,150,300,Parcel Post Airmail,27000,28000,25100
CAMBODIA,KH,2,150,300,Parcel Post Airmail,28000,29000,25800
CAMBODIA,KH,2,150,300,Parcel Post Airmail,29000,30000,26500
CAMEROON,CM,4,150,300,Parcel Post Airmail,0,500,3200
CAMEROON,CM,4,150,300,Parcel Post Airmail,500,1000,4600
CAMEROON,CM,4,150,300,Parcel Post Airmail,1000,1500,6000
CAMEROON,CM,4,150,300,Parcel Post Airmail,1500,2000,7400
CAMEROON,CM,4,150,300,Parcel Post Airmail,2000,2500,8800
CAMEROON,CM,4,150,300,Parcel Post Airmail,2500,3000,10200
CAMEROON,CM,4,150,300,Parcel Post Airmail,3000,3500,11600
CAMEROON,CM,4,150,300,Parcel Post Airmail,3500,4000,13000
CAMEROON,CM,4,150,300,Parcel Post Airmail,4000,4500,14400
CAMEROON,CM,4,150,300,Parcel Post Airmail,4500,5000,15800
CAMEROON,CM,4,150,300,Parcel Post Airmail,5000,5500,17000
CAMEROON,CM,4,150,300,Parcel Post Airmail,5500,6000,18200
CAMEROON,CM,4,150,300,Parcel Post Airmail,6000,6500,19400
CAMEROON,CM,4,150,300,Parcel Post Airmail,6500,7000,20600
CAMEROON,CM,4,150,300,Parcel Post Airmail,7000,7500,21800
CAMEROON,CM,4,150,300,Parcel Post Airmail,7500,8000,23000
CAMEROON,CM,4,150,300,Parcel Post Airmail,8000,8500,24200
CAMEROON,CM,4,150,300,Parcel Post Airmail,8500,9000,25400
CAMEROON,CM,4,150,300,Parcel Post Airmail,9000,9500,26600
CAMEROON,CM,4,150,300,Parcel Post Airmail,9500,10000,27800
CAMEROON,CM,4,150,300,Parcel Post Airmail,10000,11000,29400
CAMEROON,CM,4,150,300,Parcel Post Airmail,11000,12000,31000
CAMEROON,CM,4,150,300,Parcel Post Airmail,12000,13000,32600
CAMEROON,CM,4,150,300,Parcel Post Airmail,13000,14000,34200
CAMEROON,CM,4,150,300,Parcel Post Airmail,14000,15000,35800
CAMEROON,CM,4,150,300,Parcel Post Airmail,15000,16000,37400
CAMEROON,CM,4,150,300,Parcel Post Airmail,16000,17000,39000
CAMEROON,CM,4,150,300,Parcel Post Airmail,17000,18000,40600
CAMEROON,CM,4,150,300,Parcel Post Airmail,18000,19000,42200
CAMEROON,CM,4,150,300,Parcel Post Airmail,19000,20000,43800
CAMEROON,CM,4,150,300,Parcel Post Airmail,20000,21000,45400
CAMEROON,CM,4,150,300,Parcel Post Airmail,21000,22000,47000
CAMEROON,CM,4,150,300,Parcel Post Airmail,22000,23000,48600
CAMEROON,CM,4,150,300,Parcel Post Airmail,23000,24000,50200
CAMEROON,CM,4,150,300,Parcel Post Airmail,24000,25000,51800
CAMEROON,CM,4,150,300,Parcel Post Airmail,25000,26000,53400
CAMEROON,CM,4,150,300,Parcel Post Airmail,26000,27000,55000
CAMEROON,CM,4,150,300,Parcel Post Airmail,27000,28000,56600
CAMEROON,CM,4,150,300,Parcel Post Airmail,28000,29000,58200
CAMEROON,CM,4,150,300,Parcel Post Airmail,29000,30000,59800
CANADA,CA,3,150,300,Parcel Post Airmail,0,500,2500
CANADA,CA,3,150,300,Parcel Post Airmail,500,1000,3350
CANADA,CA,3,150,300,Parcel Post Airmail,1000,1500,4200
CANADA,CA,3,150,300,Parcel Post Airmail,1500,2000,5050
CANADA,CA,3,150,300,Parcel Post Airmail,2000,2500,5900
CANADA,CA,3,150,300,Parcel Post Airmail,2500,3000,6750
CANADA,CA,3,150,300,Parcel Post Airmail,3000,3500,7600
CANADA,CA,3,150,300,Parcel Post Airmail,3500,4000,8450
CANADA,CA,3,150,300,Parcel Post Airmail,4000,4500,9300
CANADA,CA,3,150,300,Parcel Post Airmail,4500,5000,10150
CANADA,CA,3,150,300,Parcel Post Airmail,5000,5500,10900
CANADA,CA,3,150,300,Parcel Post Airmail,5500,6000,11650
CANADA,CA,3,150,300,Parcel Post Airmail,6000,6500,12400
CANADA,CA,3,150,300,Parcel Post Airmail,6500,7000,13150
CANADA,CA,3,150,300,Parcel Post Airmail,7000,7500,13900
CANADA,CA,3,150,300,Parcel Post Airmail,7500,8000,14650
CANADA,CA,3,150,300,Parcel Post Airmail,8000,8500,15400
CANADA,CA,3,150,300,Parcel Post Airmail,8500,9000,16150
CANADA,CA,3,150,300,Parcel Post Airmail,9000,9500,16900
CANADA,CA,3,150,300,Parcel Post Airmail,9500,10000,17650
CANADA,CA,3,150,300,Parcel Post Airmail,10000,11000,18600
CANADA,CA,3,150,300,Parcel Post Airmail,11000,12000,19550
CANADA,CA,3,150,300,Parcel Post Airmail,12000,13000,20500
CANADA,CA,3,150,300,Parcel Post Airmail,13000,14000,21450
CANADA,CA,3,150,300,Parcel Post Airmail,14000,15000,22400
CANADA,CA,3,150,300,Parcel Post Airmail,15000,16000,23350
CANADA,CA,3,150,300,Parcel Post Airmail,16000,17000,24300
CANADA,CA,3,150,300,Parcel Post Airmail,17000,18000,25250
CANADA,CA,3,150,300,Parcel Post Airmail,18000,19000,26200
CANADA,CA,3,150,300,Parcel Post Airmail,19000,20000,27150
CANADA,CA,3,150,300,Parcel Post Airmail,20000,21000,28100
CANADA,CA,3,150,300,Parcel Post Airmail,21000,22000,29050
CANADA,CA,3,150,300,Parcel Post Airmail,22000,23000,30000
CANADA,CA,3,150,300,Parcel Post Airmail,23000,24000,30950
CANADA,CA,3,150,300,Parcel Post Airmail,24000,25000,31900
CANADA,CA,3,150,300,Parcel Post Airmail,25000,26000,32850
CANADA,CA,3,150,300,Parcel Post Airmail,26000,27000,33800
CANADA,CA,3,150,300,Parcel Post Airmail,27000,28000,34750
CANADA,CA,3,150,300,Parcel Post Airmail,28000,29000,35700
CANADA,CA,3,150,300,Parcel Post Airmail,29000,30000,36650
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,0,500,3200
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,500,1000,4600
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,1000,1500,6000
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,1500,2000,7400
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,2000,2500,8800
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,2500,3000,10200
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,3000,3500,11600
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,3500,4000,13000
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,4000,4500,14400
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,4500,5000,15800
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,5000,5500,17000
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,5500,6000,18200
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,6000,6500,19400
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,6500,7000,20600
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,7000,7500,21800
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,7500,8000,23000
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,8000,8500,24200
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,8500,9000,25400
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,9000,9500,26600
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,9500,10000,27800
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,10000,11000,29400
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,11000,12000,31000
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,12000,13000,32600
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,13000,14000,34200
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,14000,15000,35800
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,15000,16000,37400
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,16000,17000,39000
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,17000,18000,40600
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,18000,19000,42200
CAPE VERDE,CV,4,150,300,Parcel Post Airmail,19000,20000,43800
CAYMAN,KY,3,105,200,Parcel Post Airmail,0,500,2500
CAYMAN,KY,3,105,200,Parcel Post Airmail,500,1000,3350
CAYMAN,KY,3,105,200,Parcel Post Airmail,1000,1500,4200
CAYMAN,KY,3,105,200,Parcel Post Airmail,1500,2000,5050
CAYMAN,KY,3,105,200,Parcel Post Airmail,2000,2500,5900
CAYMAN,KY,3,105,200,Parcel Post Airmail,2500,3000,6750
CAYMAN,KY,3,105,200,Parcel Post Airmail,3000,3500,7600
CAYMAN,KY,3,105,200,Parcel Post Airmail,3500,4000,8450
CAYMAN,KY,3,105,200,Parcel Post Airmail,4000,4500,9300
CAYMAN,KY,3,105,200,Parcel Post Airmail,4500,5000,10150
CAYMAN,KY,3,105,200,Parcel Post Airmail,5000,5500,10900
CAYMAN,KY,3,105,200,Parcel Post Airmail,5500,6000,11650
CAYMAN,KY,3,105,200,Parcel Post Airmail,6000,6500,12400
CAYMAN,KY,3,105,200,Parcel Post Airmail,6500,7000,13150
CAYMAN,KY,3,105,200,Parcel Post Airmail,7000,7500,13900
CAYMAN,KY,3,105,200,Parcel Post Airmail,7500,8000,14650
CAYMAN,KY,3,105,200,Parcel Post Airmail,8000,8500,15400
CAYMAN,KY,3,105,200,Parcel Post Airmail,8500,9000,16150
CAYMAN,KY,3,105,200,Parcel Post Airmail,9000,9500,16900
CAYMAN,KY,3,105,200,Parcel Post Airmail,9500,10000,17650
CAYMAN,KY,3,105,200,Parcel Post Airmail,10000,11000,18600
CAYMAN,KY,3,105,200,Parcel Post Airmail,11000,12000,19550
CAYMAN,KY,3,105,200,Parcel Post Airmail,12000,13000,20500
